0.133786,-0.0708042,2.06091
0.13405,-0.0682442,2.06464
0.133953,-0.0630513,2.06526
0.135662,-0.0590436,2.06371
0.137772,-0.0563341,2.06515
0.139548,-0.0512692,2.06211
0.1399,-0.048047,2.06242
0.139739,-0.0437958,2.06512
0.140459,-0.0396899,2.06511
0.140879,-0.03598,2.06631
0.140827,-0.033061,2.06812
0.142206,-0.0299609,2.07161
0.142361,-0.0259525,2.07402
0.141549,-0.023119,2.07656
0.14258,-0.0196842,2.07891
0.142568,-0.0151411,2.07896
0.144245,-0.0110217,2.08175
0.144788,-0.00819137,2.08728
0.146378,-0.0053494,2.09298
0.146612,-0.0011496,2.09579
0.146246,0.00170471,2.09954
0.146511,0.0032222,2.10299
0.146613,0.00395972,2.10603
0.148413,0.00791349,2.10223
0.148366,0.010897,2.10387
0.148729,0.0125011,2.10888
0.148858,0.0133003,2.11157
0.148207,0.0140641,2.11619
0.147677,0.0144092,2.11791
0.147411,0.014637,2.11876
0.147342,0.0146636,2.11944
0.148086,0.0143524,2.11772
0.147856,0.0147729,2.11919
0.147788,0.0147933,2.11902
0.148017,0.0150289,2.11939
0.148108,0.0151378,2.1183
0.148207,0.0152671,2.1177
0.148181,0.0153305,2.11881
0.148082,0.0153906,2.1177
0.148077,0.0154604,2.11832
0.149189,0.0174149,2.12014
0.148759,0.016602,2.11769
0.148658,0.0160567,2.11733
0.14845,0.0156762,2.12028
0.150411,0.0160443,2.12234
0.15153,0.0164067,2.12046
0.152242,0.0164787,2.1207
0.152575,0.0166877,2.12115
0.152812,0.0168302,2.12012
0.152837,0.0169026,2.1196
0.152982,0.0169381,2.12009
0.152984,0.0169014,2.11919
0.153581,0.0183828,2.12204
0.153973,0.0193334,2.12377
0.154122,0.0197243,2.12295
0.154098,0.0199236,2.12317
0.153633,0.0185621,2.12139
0.153386,0.0177964,2.12188
0.153062,0.0174119,2.12122
0.153153,0.0171998,2.12106
0.153102,0.017131,2.12061
0.153194,0.0170455,2.12075
0.153078,0.0169867,2.12053
0.15309,0.0169776,2.12061
0.153158,0.0168767,2.12118
0.153242,0.0168429,2.12164
0.153105,0.0167805,2.12029
0.153305,0.016876,2.1207
0.153303,0.0169461,2.12019
0.151268,0.0164035,2.12239
0.152758,0.0179145,2.11963
0.152311,0.0202638,2.12419
0.151462,0.0215436,2.12733
0.152648,0.0219534,2.13029
0.153315,0.0228611,2.13132
0.153637,0.023452,2.13155
0.155462,0.024469,2.13356
0.153486,0.0248599,2.13714
0.154384,0.0244422,2.13489
0.154346,0.0242365,2.13363
0.155966,0.0275602,2.14046
0.157265,0.0297502,2.14645
0.157901,0.0310419,2.14833
0.159777,0.0328512,2.16083
0.158588,0.0335404,2.15874
0.159566,0.0346775,2.16726
0.157047,0.0357132,2.16728
0.158152,0.0371502,2.17042
0.158783,0.0380359,2.16982
0.158981,0.0384769,2.17272
0.159288,0.0403872,2.17801
0.159895,0.0417236,2.18334
0.159941,0.0424352,2.18223
0.159435,0.0438089,2.18585
0.159332,0.0446208,2.18924
0.159251,0.044984,2.19122
0.159218,0.0451684,2.19272
0.159142,0.0452116,2.19294
0.159464,0.0423147,2.18689
0.155736,0.0400555,2.18187
0.156544,0.0388142,2.17779
0.15471,0.0375415,2.17239
0.153723,0.0366851,2.17039
0.153165,0.036173,2.16945
0.153419,0.0360645,2.16819
0.15307,0.0359152,2.1682
0.153367,0.0358827,2.16712
0.153553,0.0359373,2.16651
0.153182,0.0358477,2.16814
0.152727,0.0356941,2.16717
0.152545,0.035581,2.16727

